,Unnamed: 0,id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count
157,157,549036219696727211,Rental unit in Dublin · 1 bedroom · 1 bath,162402361,Dn Laoghaire-Rathdown,53.29437,-6.25623,Entire home/apt,115.0,28,2,48
158,158,1002620122873841805,Rental unit in Dublin 8 · ★4.30 · 1 bedroom · 1 bed · 1 bath,494989882,Dublin City,53.345719746045255,-6.281975810445184,Private room,120.0,3,10,2
159,159,724450428593808791,Rental unit in Dublin · ★5.0 · 1 bedroom · 2 beds · 1 bath,31284582,Dublin City,53.35454,-6.29203,Entire home/apt,144.0,14,10,84
160,160,616489783607342296,Rental unit in Dublin · 2 bedrooms · 2 beds · 2 baths,162402361,Dn Laoghaire-Rathdown,53.26587,-6.20844,Entire home/apt,145.0,28,1,48
161,161,896143871767313702,Home in Dublin 9 · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,515765232,Dublin City,53.3640183,-6.266696199999999,Private room,89.0,2,21,1
162,162,690627977533701910,Home in Dublin 8 · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,187811705,Dublin City,53.33223,-6.27848,Private room,100.0,3,3,1
163,163,918176226421394344,Rental unit in Dublin 1 · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,437634318,Dublin City,53.35195211306112,-6.254399693786931,Private room,81.0,1,27,2
164,164,752103336570512064,Serviced apartment in Dublin 2 · ★4.88 · 1 bedroom · 1 bed · 1 bath,417658124,Dublin City,53.3423723,-6.264357599999999,Entire home/apt,229.0,1,73,12
165,165,938489906387518657,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,526550557,Dublin City,53.3571079,-6.2347192,Entire home/apt,165.0,3,1,1
166,166,832007930248298515,Rental unit in Dublin 1 · ★4.71 · 1 bedroom · 2 beds · 1 private bath,499199343,Dublin City,53.349756719742096,-6.256887728386429,Private room,134.0,1,118,3
167,167,654295558792626829,Condo in Dublin · ★4.48 · 1 bedroom · 1 bed · 1 private bath,7956540,Fingal,53.393206148515965,-6.390507146716118,Private room,95.0,4,21,1
168,168,36959080,Home in Dublin 5 · ★4.68 · 1 bedroom · 2 beds · 1 shared bath,151105528,Dublin City,53.37856,-6.19562,Private room,75.0,2,197,4
169,169,798586935398745099,Condo in Dublin 8 · ★4.84 · 1 bedroom · 2 beds · 1 bath,494657418,Dublin City,53.3384085,-6.2812489,Entire home/apt,165.0,2,38,2
170,170,699235280190013189,Guesthouse in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,229725482,Dublin City,53.40493,-6.18038,Private room,56.0,1,4,1
171,171,1040526442555760858,Rental unit in Dublin 4 · ★New · 2 bedrooms · 2 beds · 2 baths,549562428,Dublin City,53.31971823639896,-6.228710715519616,Entire home/apt,185.0,25,0,1
172,172,710149530674223510,Condo in Dublin 1 · 1 bedroom · 1 bed · 1 shared bath,49893854,Dublin City,53.35039,-6.2294,Private room,125.0,45,0,2
173,173,35909888,Home in Dublin · ★4.81 · 4 bedrooms · 4 beds · 1 bath,9739935,Dublin City,53.3515625,-6.235825061798096,Entire home/apt,223.0,1,21,2
174,174,932532315741379412,Home in Stella Gardens · 2 bedrooms · 2 beds · 1 bath,6749736,Dublin City,53.34137710195932,-6.225545031948773,Entire home/apt,250.0,1,0,1
175,175,803665160607051988,Home in Castleknock · ★4.80 · 2 bedrooms · 3 beds · 1.5 baths,252286158,Fingal,53.3776865,-6.401474599999999,Entire home/apt,205.0,1,5,1
176,176,720016713726306309,casa particular in Dublin · ★4.71 · 1 bedroom · 1 bed · 1.5 shared baths,10511273,Fingal,53.3852304,-6.369472,Private room,98.0,2,14,2
177,177,26971797,Home in Beaumont · ★4.84 · 2 bedrooms · 1 bed · 1.5 shared baths,202945512,Dublin City,53.38225,-6.22213,Private room,65.0,2,87,2
178,178,950843181459374319,Tiny home in Dublin 24 · 1 bedroom · 1 bed · 1 bath,521660968,South Dublin,53.2859546,-6.4040969,Entire home/apt,100.0,1,1,1
179,179,1018151464965062527,Bed and breakfast in Dublin 11 · ★New · 1 bedroom · 1 bed · 1 bath,9066796,Dublin City,53.379877917888734,-6.281889512953989,Private room,110.0,1,0,2
180,180,15779845,Home in Dublin · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,102061594,Dublin City,53.3299,-6.28108,Private room,65.0,2,117,1
181,181,688963611162960453,Condo in Dublin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,54494246,Dn Laoghaire-Rathdown,53.2972,-6.19414,Entire home/apt,126.0,28,8,4
182,182,24859485,Condo in Dublin · ★4.68 · 2 bedrooms · 2 beds · 1 bath,17007882,Dublin City,53.37186,-6.25181,Entire home/apt,180.0,3,19,2
183,183,946292352340354558,Rental unit in Dublin 3 · ★5.0 · 1 bedroom · 1 bed · 1 bath,388652268,Dublin City,53.36068064190329,-6.183173201228444,Private room,56.0,2,6,1
184,184,1003459579722110284,Rental unit in Lucan · ★New · 1 bedroom · 1 bed · 1 bath,141981538,South Dublin,53.33685120000001,-6.460941099999999,Entire home/apt,80.0,4,0,1
185,185,10473846,Townhouse in Dalkey · ★4.95 · 2 bedrooms · 2 beds · 1.5 baths,48519631,Dn Laoghaire-Rathdown,53.26998,-6.11596,Entire home/apt,250.0,4,55,1
186,186,974378308575031605,Home in Dublin · 1 bedroom · 2 beds · 2 shared baths,239718762,Fingal,53.40056,-6.25057,Shared room,38.0,7,1,28
187,187,17050779,Rental unit in Dublin · ★4.74 · 1 bedroom · 2 beds · 1 bath,85268177,Dublin City,53.3454,-6.26527,Entire home/apt,122.0,3,493,5
188,188,880466633571528902,Home in Dublin 6 · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,10966252,Dublin City,53.32126877583523,-6.273538229635356,Private room,94.0,2,19,1
189,189,21988402,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,10017100,Dublin City,53.3559,-6.23237,Private room,45.0,359,17,1
190,190,880963566047882335,Rental unit in Hybreasal · ★4.42 · 2 bedrooms · 4 beds · 1 bath,512441475,Dublin City,53.338172946520544,-6.305000334978104,Entire home/apt,119.0,3,26,1
191,191,667935180972606330,Home in Dublin · 4 bedrooms · 4 beds · 2.5 baths,468662505,Dn Laoghaire-Rathdown,53.26209,-6.14105,Entire home/apt,400.0,3,2,1
192,192,2770813,Home in Clontarf · ★4.70 · 1 bedroom · 2 beds · 1.5 shared baths,14169546,Dublin City,53.36417,-6.18684,Private room,138.0,1,168,4
193,193,52528641,Townhouse in Dublin 9 · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,14670160,Dublin City,53.36817,-6.25899,Private room,88.0,2,84,2
194,194,862082348825090330,Rental unit in Dublin 1 · ★3.0 · 1 bedroom · 1 bed · 1 bath,505329584,Dublin City,53.3541892,-6.2605428,Entire home/apt,64.0,28,3,11
195,195,706355318116049159,Home in Dublin 9 · ★4.84 · 1 bedroom · 2 beds · 1 private bath,15283069,Dublin City,53.37272377218687,-6.241870543480475,Private room,139.0,1,38,1
196,196,651342377648438635,Condo in Dublin 1 · ★4.33 · 1 bedroom · 1 bed · 1 bath,88262026,Dublin City,53.35281,-6.25581,Entire home/apt,112.0,15,6,4
197,197,45121112,Rental unit in Dublin 6 · ★4.76 · 1 bedroom · 1 bed · 1 bath,12036741,Dublin City,53.3243,-6.27429,Entire home/apt,82.0,14,34,17
198,198,917345407620360974,Home in Dublin 14 · 3 bedrooms · 4 beds · 3 baths,16433735,Dn Laoghaire-Rathdown,53.28924,-6.2231,Entire home/apt,124.0,20,0,1
199,199,1005027232671081279,Home in Dublin · ★New · 2 bedrooms · 7 beds · 1.5 baths,512179379,Dublin City,53.39990572837921,-6.230154633522034,Entire home/apt,28.0,3,0,14
200,200,851392022248256752,Rental unit in Ayrfield · ★4.75 · 2 bedrooms · 3 beds · 3 baths,506265213,Dublin City,53.39776758856566,-6.178980719008563,Entire home/apt,200.0,1,91,1
201,201,46556793,Condo in Dublin · 2 bedrooms · 2 beds · 1 bath,86311046,Dublin City,53.3519,-6.27527,Entire home/apt,116.0,14,1,5
202,202,752168129843150391,Townhouse in Dublin 22 · ★3.75 · 2 bedrooms · 3 beds · 2 baths,348083661,South Dublin,53.32128265106751,-6.423025630052432,Entire home/apt,120.0,2,4,1
203,203,594924183985396249,Condo in Dublin · ★4.31 · 1 bedroom · 1 bed · 1 shared bath,452117624,Dublin City,53.35275,-6.23051,Private room,100.0,3,13,3
204,204,40225043,Home in Dublin · ★4.93 · 4 bedrooms · 4 beds · 1 bath,112062166,South Dublin,53.35829,-6.37039,Entire home/apt,249.0,7,14,33
205,205,983289736944323978,Rental unit in Dublin 1 · Studio · 1 bed · 1 bath,31284582,Dublin City,53.35716,-6.25983,Entire home/apt,94.0,14,2,84
206,206,1017393594590245768,Home in Dublin · ★New · 1 bedroom · 3 beds · 1 bath,543634729,Dn Laoghaire-Rathdown,53.27506114055566,-6.179101627399786,Private room,38.0,1,1,8
207,207,969970423496212190,Home in Dublin 3 · 1 bedroom · 1 bed · 1 private bath,46476310,Dublin City,53.3683714,-6.215355799999999,Private room,150.0,1,0,1
208,208,1023043978391389627,Home in Kinsealy · ★New · 4 bedrooms · 5 beds · 2.5 baths,543277719,Fingal,53.44240650091206,-6.201878647202415,Entire home/apt,225.0,1,0,1
209,209,21149954,Rental unit in Dublin · ★4.40 · 2 bedrooms · 1 bed · 1 bath,46647780,Dublin City,53.35781,-6.25161,Entire home/apt,99.0,60,137,13
210,210,15940578,Rental unit in Dublin 1 · ★New · 1 bedroom · 1 bed · 1 bath,18679583,Dublin City,53.35177890172744,-6.253517009317875,Private room,65.0,5,1,1
211,211,1034814436397705899,Home in Swords · ★New · 3 bedrooms · 7 beds · 2 baths,512179379,Fingal,53.44467004327282,-6.23438567699241,Private room,146.0,2,0,14
212,212,46509898,Home in Dublin 4 · 1 bedroom · 1 bed · 1.5 baths,100055574,Dublin City,53.34258,-6.23351,Private room,54.0,14,1,4
213,213,968671339275526602,Rental unit in Dublin 1 · 1 bedroom · 1 bed · 1 bath,441686258,Dublin City,53.3546582272024,-6.259638691264474,Entire home/apt,115.0,1,2,23
214,214,899220579883462151,Rental unit in Dublin · ★New · 1 bedroom · 1 bed · 1 bath,425696538,Dublin City,53.34452,-6.2385,Private room,120.0,1,0,1
215,215,988517512467643405,Rental unit in Sandyford Business Park · 1 bedroom · 1 bed · 1 bath,35355710,Dn Laoghaire-Rathdown,53.2729753164288,-6.203278647265379,Private room,124.0,3,0,1
216,216,578293529835468225,Condo in Dublin · ★4.78 · 1 bedroom · 1 bed · 1.5 baths,208500063,Dn Laoghaire-Rathdown,53.25838,-6.1465,Private room,89.0,2,9,3
217,217,53442114,Condo in Dublin  · ★4.75 · 1 bedroom · 1 bed · 1 bath,74209560,Dublin City,53.34633,-6.26738,Entire home/apt,132.0,14,102,11
218,218,775828329422947079,Home in Dublin 15 · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,490425319,Fingal,53.40003,-6.39524,Private room,95.0,1,4,2
219,219,893317421942531738,Home in Dublin 6 · ★4.71 · 2 bedrooms · 2 beds · 1 private bath,515177958,Dublin City,53.32272969697347,-6.274101924206457,Private room,175.0,1,21,5
220,220,962101880092785009,Rental unit in Dublin · 4 bedrooms · 3 beds · 1 bath,24913851,Dublin City,53.34702772223211,-6.250011181379064,Entire home/apt,213.0,1,2,4
221,221,963075044239955678,Rental unit in Dublin 1 · 1 bedroom · 1 bed · 1 bath,35483886,Dublin City,53.34806893922428,-6.228229189025244,Private room,63.0,30,0,5
222,222,43607144,Rental unit in Dublin · ★4.94 · 1 bedroom · 1 bed · 1 bath,86311046,Dublin City,53.35175,-6.27673,Entire home/apt,100.0,14,52,5
223,223,13368009,Home in Ranelagh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,15960930,Dublin City,53.32349,-6.25273,Private room,100.0,2,4,1
224,224,44256431,Home in Dublin · 5 bedrooms · 5 beds · 2 baths,69683252,Dn Laoghaire-Rathdown,53.2651,-6.15114,Entire home/apt,400.0,14,0,83
225,225,1039660974597663250,Rental unit in Dublin 9 · ★New · Studio · 2 beds · 1 shared bath,489093925,Dublin City,53.40025,-6.26165,Shared room,28.0,1,0,2
226,226,681800726468305793,Condo in Dublin · ★4.92 · 1 bedroom · 1 bed · 1 private bath,472218284,Dublin City,53.35123127841273,-6.267997398160836,Private room,150.0,1,37,1
227,227,912151286163603483,Rental unit in Dublin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,83930302,Dublin City,53.31902394521146,-6.22094094215961,Entire home/apt,300.0,5,3,1
228,228,975961057942693717,Home in Dublin · ★4.64 · 1 bedroom · 1 bed · 2 baths,110999202,Dublin City,53.33367,-6.24234,Private room,78.0,1,14,9
229,229,892031360244158194,Rental unit in Dublin 8 · ★4.52 · Studio · 2 beds · 1.5 baths,20511343,Dublin City,53.34209,-6.28672,Entire home/apt,123.0,3,23,1
230,230,835953930482716253,Home in Skerries · 4 bedrooms · 6 beds · 2 baths,100007581,Fingal,53.57391818884908,-6.114318113543907,Entire home/apt,199.0,3,2,1
231,231,27423074,Townhouse in Dublin 7 · ★4.90 · 3 bedrooms · 1 bed · 1 bath,127075757,Dublin City,53.35241,-6.29652,Entire home/apt,73.0,2,30,1
232,232,685345866170924788,Cottage in Dublin 11 · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,348834056,Dublin City,53.38018,-6.28392,Private room,77.0,1,101,1
233,233,672858324446766225,Guest suite in Dublin · ★4.76 · 1 bedroom · 1 bed · 1.5 baths,173411663,Dublin City,53.3648381,-6.1761548,Entire home/apt,170.0,1,50,1
234,234,943320127514720095,Rental unit in Dublin 5 · 1 bedroom · 1 bed · 1 bath,48316521,Dublin City,53.39293036773226,-6.212233915046246,Entire home/apt,125.0,1,0,1
235,235,949074812595510333,Home in Dublin 9 · 4 bedrooms · 1 bed · 3 baths,218992108,Dublin City,53.3894013,-6.246454399999999,Entire home/apt,620.0,1,0,1
236,236,1016002617576811763,Rental unit in Dublin 2 · ★New · 1 bedroom · 1 bed · 1 bath,81168567,Dublin City,53.34376187450922,-6.23852343871923,Private room,128.0,4,0,1
237,237,13708706,Bungalow in Dublin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,80027380,Dn Laoghaire-Rathdown,53.28423,-6.11705,Entire home/apt,220.0,14,42,1
238,238,1017198477306015885,Rental unit in Dublin 8 · ★New · 1 bedroom · 2 beds · 1 bath,522521525,Dublin City,53.34262975326625,-6.277210442799536,Entire home/apt,139.0,2,2,3
239,239,53056286,Condo in Stoneybatter · ★4.79 · 2 bedrooms · 2 beds · 1 bath,31284582,Dublin City,53.35312,-6.28636,Entire home/apt,132.0,14,14,84
240,240,818008350670202026,Rental unit in Dublin 1 · ★4.0 · 1 bedroom · 3 beds · 1 bath,31284582,Dublin City,53.3566,-6.25973,Entire home/apt,155.0,14,3,84
241,241,894642269625286995,Home in Dublin · 2 bedrooms · 4 beds · 3.5 baths,394820394,Fingal,53.37209,-6.40192,Entire home/apt,343.0,2,1,1
242,242,978857856080645726,Home in Dublin 5 · ★4.60 · 3 bedrooms · 3 beds · 1 bath,536765060,Dublin City,53.3927444,-6.2242948,Entire home/apt,216.0,2,10,1
243,243,1020242957325987507,Guesthouse in Malahide · ★New · 1 bedroom · 2 beds · 1 bath,67180593,Fingal,53.44445698383258,-6.154172055542002,Private room,107.0,1,2,10
244,244,1045509459984619516,Rental unit in Dublin 10 · ★New · 1 bedroom · 2 beds · 1 private bath,514442449,Dublin City,53.34109,-6.32254,Private room,58.0,1,0,4
245,245,1042039887223891654,Rental unit in Dublin 6 · ★New · 1 bedroom · 1 bed · 1 bath,160708595,Dublin City,53.32732,-6.26421,Private room,123.0,1,0,1
246,246,682607701254476551,Home in Dublin 3 · ★4.72 · 3 bedrooms · 3 beds · 1 bath,472399512,Dublin City,53.36262,-6.25676,Entire home/apt,366.0,2,32,2
247,247,733811096832889001,Townhouse in Hampton Wood · ★4.59 · 1 bedroom · 1 bed · 1.5 shared baths,68903153,Dublin City,53.40405,-6.28875,Private room,107.0,2,49,4
248,248,1028327615735272958,Rental unit in Dublin · ★New · 1 bedroom · 4 beds · 1 shared bath,543634729,Dublin City,53.39965652375034,-6.25807784426422,Shared room,30.0,5,0,8
249,249,957273750930607108,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,518811845,Dn Laoghaire-Rathdown,53.28269,-6.24019,Entire home/apt,83.0,21,0,1
250,250,663525927276290751,Home in Dublin 3 · ★5.0 · 3 bedrooms · 3 beds · 1 bath,53480580,Dublin City,53.3657043,-6.240531799999999,Entire home/apt,450.0,5,4,1
251,251,44626032,Home in Rush · 3 bedrooms · 3 beds · 2.5 baths,299086669,Fingal,53.51668,-6.11373,Entire home/apt,300.0,183,0,1
252,252,27819311,Townhouse in Dublin · 1 bedroom · 1 bed · 1 shared bath,25383784,Fingal,53.38219027091581,-6.395192836743556,Private room,131.0,1,1,2
253,253,1035966166850171832,Home in Drimnagh · ★New · 1 bedroom · 1 bed · 1 bath,11102799,Dublin City,53.32919644461338,-6.297947731442293,Private room,85.0,1,0,1
254,254,678754745332994348,Condo in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,243507697,Dn Laoghaire-Rathdown,53.28395,-6.13818,Private room,100.0,30,5,1
255,255,21277918,Home in Rathcoole · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,23777197,South Dublin,53.27673,-6.47063,Private room,100.0,2,42,2
256,256,1016296210303305684,Rental unit in Dublin · ★New · 1 bedroom · 1 bed · Half-bath,544663753,Dublin City,53.33121,-6.37564,Private room,124.0,1,0,1
257,257,862929140038546748,Rental unit in Dublin 2 · ★4.92 · 2 bedrooms · 2 beds · 1 bath,430187374,Dublin City,53.34054,-6.25934,Entire home/apt,212.0,14,13,22
258,258,51138007,Home in Rush · 1 bedroom · 3 baths,258214312,Fingal,53.5278,-6.0997,Private room,60.0,3,0,1
259,259,52019615,Condo in Dublin 1 · 1 bedroom · 1 bed · 1 shared bath,99645194,Dublin City,53.34624,-6.26771,Private room,90.0,15,1,1
260,260,964377857277642535,Rental unit in Dublin 2 · 1 bedroom · 1 bed · 1 bath,430187374,Dublin City,53.34137740426131,-6.261118205059618,Entire home/apt,152.0,14,1,22
261,261,1038928365694754403,Rental unit in Dublin 1 · ★New · 1 bedroom · 1 bed · 1 bath,48767085,Dublin City,53.34933088638223,-6.230231724988669,Entire home/apt,150.0,2,0,1
262,262,844819157161820280,Townhouse in The Coast · 2 bedrooms · 2 beds · 1.5 baths,63697993,Fingal,53.40080890461918,-6.142043128371179,Entire home/apt,301.0,3,1,1
263,263,577479743174955558,Home in Ireland · ★4.50 · 1 bedroom · 2 beds · 3 shared baths,409664458,Dublin City,53.34744,-6.27756,Private room,78.0,3,50,6
264,264,625302036247501378,Home in Dublin · ★4.73 · 2 bedrooms · 4 beds · 2.5 baths,221392985,Fingal,53.39959,-6.42662,Entire home/apt,276.0,5,11,1
265,265,1009333098899601978,Home in Dublin · ★New · 1 bedroom · 1 bed · 1 shared bath,483024454,Dublin City,53.34097484380975,-6.23282968808474,Private room,63.0,3,0,51
266,266,969298959852552208,Rental unit in Dublin 15 · 2 bedrooms · 1 bed · 1 bath,534386685,Fingal,53.37930780443489,-6.399670578539372,Private room,80.0,1,0,1
267,267,665300218423804895,Condo in Dublin 7 · ★4.82 · 1 bedroom · 1 bed · 1 bath,177833932,Dublin City,53.34848,-6.27138,Entire home/apt,137.0,2,28,15
268,268,45228285,Rental unit in Dublin · ★4.43 · 1 bedroom · 1 bed · 1 bath,46647780,Dublin City,53.35751,-6.25431,Entire home/apt,85.0,60,28,13
269,269,955831234224453997,Rental unit in Rathborne · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,318780573,Dublin City,53.37766,-6.32779,Entire home/apt,130.0,3,6,1
270,270,892820565765407841,Home in Swords · 1 bedroom · 1 bed · 1 bath,52751052,Fingal,53.47405071743916,-6.232474906953607,Private room,78.0,28,0,1
271,271,898541817762757413,Condo in Dublin 8 · ★5.0 · 5 bedrooms · 7 beds · 5.5 baths,477926776,Dublin City,53.3289879823372,-6.338881499777116,Entire home/apt,643.0,2,13,3
272,272,47924524,Rental unit in Dublin 8 · ★4.87 · 1 bedroom · 2 beds · 1 bath,241858685,Dublin City,53.33291,-6.27409,Entire home/apt,180.0,3,30,10
273,273,960805553406293740,Rental unit in Dublin · ★4.88 · 1 bedroom · 1 bed · 1 bath,532571211,Dublin City,53.35158,-6.25061,Entire home/apt,104.0,1,26,1
274,274,619357555536462289,Condo in Dublin 8 · ★4.68 · 1 bedroom · 1 bed · 1 private bath,323039628,Dublin City,53.33752,-6.28784,Private room,93.0,1,63,2
275,275,889661701646001102,Guesthouse in Skerries · ★5.0 · 1 bedroom · 1 bed · 1 bath,40131411,Fingal,53.5758149,-6.115241,Entire home/apt,97.0,1,42,1
276,276,933682213074292631,Rental unit in Dublin 6 · ★4.64 · 2 bedrooms · 2 beds · 2 baths,483024454,Dublin City,53.32304117154765,-6.27697581411427,Entire home/apt,158.0,3,11,51
277,277,8990976,Home in Dublin · ★4.89 · 1 bedroom · 1 bed · 1 bath,40585996,Dublin City,53.37574,-6.22113,Private room,68.0,1,9,1
278,278,54027669,Condo in Dublin 1 · ★4.63 · Studio · 1 bed · 1 bath,77853226,Dublin City,53.35792,-6.26543,Entire home/apt,67.0,1,201,7
279,279,933723679130303342,Tiny home in Dublin 18 · ★4.25 · 1 bedroom · 2 beds · 1 bath,525188110,Dn Laoghaire-Rathdown,53.25342693914149,-6.173440206195918,Entire home/apt,110.0,3,8,1
280,280,846403020163054860,Home in Dublin 18 · 3 bedrooms · 2 beds · 3.5 baths,115137238,Dn Laoghaire-Rathdown,53.23647,-6.12752,Entire home/apt,124.0,7,0,1
281,281,851187964066973520,Rental unit in Dublin · ★4.77 · 1 bedroom · 1 bed · 1 private bath,461345001,Dublin City,53.40514101134726,-6.282738144796087,Private room,94.0,1,53,1
